record_type,record_id,label_ko,alias_or_term,concept_ids,concept_labels,grade_domain_unit,relationship_status,recommended_action,confidence,source_ref_count,notes
concept_alias,m1_num_rationalize_denominator,분모의 유리화,rationalizing the denominator,m1_num_rationalize_denominator,분모의 유리화,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_distributive_law,분배법칙,distributive law,m1_num_distributive_law,분배법칙,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_variance,분산,variance,m1_data_variance,분산,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 산포도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_variance_formula,분산 계산식,분산 공식,m1_data_variance_formula,분산 계산식,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 산포도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_variance_calculation,분산 구하기,분산 계산,m1_data_variance_calculation,분산 구하기,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 산포도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_calculate_variance_sd,분산과 표준편차 구하기,산포도 계산,m1_data_calculate_variance_sd,분산과 표준편차 구하기,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 산포도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_variance_standard_deviation,분산과 표준편차를 같은 값으로 보는 오류,분산-표준편차 혼동,m1_mis_variance_standard_deviation,분산과 표준편차를 같은 값으로 보는 오류,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 산포도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_result_interpretation,분석 결과 해석,결과 해석,m1_data_result_interpretation,분석 결과 해석,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 도수분포표와 상대도수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_decimal_remainder_repetition,분수 나눗셈에서 나머지 반복,repeating remainders in decimal division,m1_num_decimal_remainder_repetition,분수 나눗셈에서 나머지 반복,중2(교육과정 학년군: 중1-3) > 수와 연산 > 유리수와 순환소수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_fraction_decimal_classification,분수가 유한소수 또는 순환소수로 나타나는지 구분하기,분수의 소수 표현 구분,m1_num_fraction_decimal_classification,분수가 유한소수 또는 순환소수로 나타나는지 구분하기,중2(교육과정 학년군: 중1-3) > 수와 연산 > 유리수와 순환소수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_reduce_fraction_lowest_terms,분수를 기약분수로 고치기,약분하여 기약분수 만들기,m1_num_reduce_fraction_lowest_terms,분수를 기약분수로 고치기,중2(교육과정 학년군: 중1-3) > 수와 연산 > 유리수와 순환소수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_fraction_to_decimal_division,분수를 소수로 나타내기,fraction to decimal by division,m1_num_fraction_to_decimal_division,분수를 소수로 나타내기,중2(교육과정 학년군: 중1-3) > 수와 연산 > 유리수와 순환소수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_ratio,비,ratio; 비율; 두 양의 비,m1_num_ratio,비,중1(교육과정 학년군: 중1-3) > 수와 연산 > 공통 선수개념,alias_on_concept,preserve_alias_and_check_textbook_wording,high,15,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_pythagorean_hypotenuse_misidentification,빗변을 가장 길지 않은 변으로 잘못 정하는 오류,빗변 식별 오류,m1_mis_pythagorean_hypotenuse_misidentification,빗변을 가장 길지 않은 변으로 잘못 정하는 오류,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 피타고라스 정리,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_subtraction,뺄셈,subtraction; 빼기,m1_num_subtraction,뺄셈,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,빼기를 더하기로 바꾸기; 반대 부호 더하기,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_pyramid,뿔 모양 입체도형,각뿔; 원뿔; pyramid,m1_geo_pyramid,뿔 모양 입체도형,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_quadrilateral,사각형,quadrilateral,m1_geo_quadrilateral,사각형,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_quadrilateral_classification,사각형 분류하기,사각형 판별하기,m1_geo_quadrilateral_classification,사각형 분류하기,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_quadrilateral_inclusion_relation,사각형 포함 관계를 반대로 이해하는 오류,사각형 포함 관계 혼동,m1_mis_quadrilateral_inclusion_relation,사각형 포함 관계를 반대로 이해하는 오류,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_quadrilateral_diagonal_properties,사각형의 대각선에 관한 성질,사각형 대각선 성질,m1_geo_quadrilateral_diagonal_properties,사각형의 대각선에 관한 성질,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_event,사건,event,m1_data_event,사건,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_or_cases,사건 A 또는 사건 B가 일어나는 경우의 수,A 또는 B의 경우의 수,m1_data_or_cases,사건 A 또는 사건 B가 일어나는 경우의 수,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,5,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_or_probability,사건 A 또는 사건 B가 일어날 확률,A 또는 B의 확률,m1_data_or_probability,사건 A 또는 사건 B가 일어날 확률,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_and_cases,사건 A와 사건 B가 동시에 일어나는 경우의 수,A와 B가 동시에 일어나는 경우의 수,m1_data_and_cases,사건 A와 사건 B가 동시에 일어나는 경우의 수,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,5,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_and_probability,사건 A와 사건 B가 동시에 일어날 확률,A와 B가 동시에 일어날 확률,m1_data_and_probability,사건 A와 사건 B가 동시에 일어날 확률,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_event_cases_count,사건이 일어나는 경우의 수,주어진 사건이 일어나는 경우의 수; 유리한 경우의 수,m1_data_event_cases_count,사건이 일어나는 경우의 수,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
