concept_id,label_ko,grade,domain,unit,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence
m1_func_unique_correspondence,하나씩 정해지는 대응,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_func_function_judgement,함수인지 판단하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_input_value,입력값,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_value,함숫값,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_func_linear_function,일차함수,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_func_linear_formula,일차함수의 식,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_linear_graph,일차함수의 그래프,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; instructional_term_list,yes,yes,no,official_dual_source,yes
m1_func_graph_drawing,일차함수 그래프 그리기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_y_ax_graph,일차함수 y=ax의 그래프,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,medium,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_y_ax_b_graph,일차함수 y=ax+b의 그래프,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,medium,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_graph_properties,일차함수의 그래프의 성질,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_slope,기울기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,3,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_func_x_increment,x의 증가량,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,low,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_y_increment,y의 증가량,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,low,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_slope_ratio_formula,기울기 계산식,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,low,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_slope_sign,기울기의 부호,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_x_intercept,x절편,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_func_y_intercept,y절편,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,3,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_func_parallel_translation,평행이동,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_func_find_graph_equation,일차함수 그래프의 식 구하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_problem_solving,일차함수 활용 문제 해결,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_tech_tool_graph,공학 도구로 함수 그래프 탐구하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 그 그래프,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_func_eq_relation_unit,일차함수와 일차방정식의 관계,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,2,1,1,curriculum_math_2022,achievement_standard,yes,no,no,official_single_source,yes
m1_func_two_variable_equation_as_graph,미지수가 2개인 일차방정식의 해를 그래프로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_two_variable_equation_solution_pair,미지수가 2개인 일차방정식 해의 순서쌍,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_two_variable_linear_equation_graph,미지수가 2개인 일차방정식의 그래프,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_two_variable_equation_solution_set_graph,미지수가 2개인 일차방정식 해 전체의 그래프,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_solution_pair_check_by_substitution,순서쌍을 대입하여 방정식의 해인지 확인하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_graph_point_solution_correspondence,그래프 위의 점과 방정식의 해의 대응,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_read_solution_pair_from_equation_graph,그래프에서 미지수가 2개인 일차방정식의 해 읽기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_function_form_conversion,미지수가 2개인 일차방정식을 y=ax+b 꼴로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_solution_table,미지수가 2개인 일차방정식 해의 대응표,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_graph_from_two_solution_pairs,두 해의 순서쌍으로 일차방정식 그래프 그리기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_x_zero_substitution,x=0을 대입해 y축과의 교점 구하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_y_zero_substitution,y=0을 대입해 x축과의 교점 구하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_x_axis_intersection,일차방정식 그래프의 x축과의 교점,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_y_axis_intersection,일차방정식 그래프의 y축과의 교점,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_two_intercepts_graph_drawing,두 축과의 교점으로 일차방정식 그래프 그리기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_equation_relation,일차함수와 미지수가 2개인 일차방정식의 관계,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_two_linear_graphs,두 일차함수의 그래프,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_intersection_point,교점,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,2,2,2,achievement_math_2022; achievement_research_report_2022,achievement_level; research_report_achievement_level_context,no,yes,no,official_single_source,yes
m1_func_intersection_point_coordinate,교점의 좌표,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,5,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_func_intersection_count,교점의 개수,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,1,1,1,achievement_math_2022,achievement_level,no,yes,no,official_single_source,yes
m1_func_intersection_solution_count_relation,교점의 개수와 연립일차방정식 해의 개수의 관계,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_system_graph_same_plane,두 일차함수 그래프를 한 좌표평면에 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_intersection_coordinate_reading,교점 좌표 읽기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_intersection_as_common_solution,교점은 두 방정식의 공통해,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_intersection_coordinate_to_system_solution_pair,교점의 좌표를 연립일차방정식의 해로 쓰기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,high,6,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_func_single_solution_set_vs_common_solution,한 방정식의 해 전체와 두 방정식의 공통해 구별하기,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
