edge_id,source_id,source_label_ko,source_grade,source_domain,source_unit,target_id,target_label_ko,target_grade,target_domain,target_unit,relationship_type,edge_scope,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence,notes
m1_expr_unit__contains__m1_expr_literal_expression,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,contains,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_expr_unit__contains__m1_repr_expression,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_repr_expression,식,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,contains,cross_unit_same_domain,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_expr_unit__contains__m1_expr_value,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_value,식의 값,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,contains,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; instructional_term_list,yes,yes,no,official_dual_source,yes,
m1_expr_unit__contains__m1_expr_substitution,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_substitution,대입,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,contains,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes,
m1_expr_unit__contains__m1_expr_polynomial,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_polynomial,다항식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,contains,same_unit,high,1,1,1,curriculum_math_2022,term_list,yes,no,no,official_single_source,yes,
m1_expr_unit__contains__m1_expr_linear_expression,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_linear_expression,일차식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,contains,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_expr_unit__contains__m1_expr_add_sub_linear_expression,m1_expr_unit,문자의 사용과 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_add_sub_linear_expression,일차식의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,contains,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_expr_letter__used_in__m1_expr_literal_expression,m1_expr_letter,문자,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_expr_literal_expression__used_in__m1_expr_value,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_value,식의 값,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_expr_literal_expression__represented_by__m1_repr_expression,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_repr_expression,식,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,represented_by,cross_unit_same_domain,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,A literal expression is one concrete expression representation using letters.
m1_expr_letter__used_in__m1_repr_expression,m1_expr_letter,문자,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_repr_expression,식,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,used_in,cross_unit_same_domain,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,Letters are used when representing situations as expressions.
m1_expr_substitution__used_in__m1_expr_value,m1_expr_substitution,대입,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_value,식의 값,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_repr_expression__used_in__m1_expr_value,m1_repr_expression,식,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_expr_value,식의 값,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,cross_unit_same_domain,medium,4,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,An expression is evaluated to obtain the value of the expression.
m1_expr_letter__used_in__m1_term_variable,m1_expr_letter,문자,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_term_variable,변수,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,used_in,cross_unit_same_domain,medium,3,1,3,curriculum_math_2022,achievement_standard; teaching_note; term_list,yes,no,no,official_single_source,yes,
m1_expr_letter__used_in__m1_repr_everyday_language,m1_expr_letter,문자,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_repr_everyday_language,일상 언어,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,used_in,cross_unit_same_domain,medium,5,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,Letters are used when translating everyday language into symbolic mathematical representations.
m1_repr_everyday_language__represented_by__m1_expr_literal_expression,m1_repr_everyday_language,일상 언어,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,represented_by,cross_unit_same_domain,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_repr_everyday_language__represented_by__m1_repr_expression,m1_repr_everyday_language,일상 언어,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_repr_expression,식,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,represented_by,same_unit,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,Everyday language can be translated into expression representation when using letters to express situations.
m1_expr_literal_expression__used_in__m1_expr_usefulness,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_usefulness,문자를 사용한 식의 유용성,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_expr_usefulness__related_to__m1_term_variable,m1_expr_usefulness,문자를 사용한 식의 유용성,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_term_variable,변수,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,related_to,cross_unit_same_domain,medium,4,2,4,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note; term_list,yes,yes,no,official_dual_source,yes,The usefulness of literal expressions is connected to variables as quantities that can change or represent relationships.
m1_expr_quantity_relationship__used_in__m1_expr_letter_quantity,m1_expr_quantity_relationship,상황 속 수량 관계,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_letter_quantity,문자가 나타내는 수량 정하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_expr_letter__used_in__m1_expr_letter_quantity,m1_expr_letter,문자,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_letter_quantity,문자가 나타내는 수량 정하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes,
m1_expr_quantity_relationship__used_in__m1_expr_situation_to_literal_expression,m1_expr_quantity_relationship,상황 속 수량 관계,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_situation_to_literal_expression,상황을 문자를 사용한 식으로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_expr_letter_quantity__used_in__m1_expr_situation_to_literal_expression,m1_expr_letter_quantity,문자가 나타내는 수량 정하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_situation_to_literal_expression,상황을 문자를 사용한 식으로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_repr_everyday_language__used_in__m1_expr_situation_to_literal_expression,m1_repr_everyday_language,일상 언어,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_expr_situation_to_literal_expression,상황을 문자를 사용한 식으로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,cross_unit_same_domain,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes,
m1_expr_situation_to_literal_expression__used_in__m1_expr_literal_expression,m1_expr_situation_to_literal_expression,상황을 문자를 사용한 식으로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_expr_situation_to_literal_expression__used_in__m1_expr_usefulness,m1_expr_situation_to_literal_expression,상황을 문자를 사용한 식으로 나타내기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_usefulness,문자를 사용한 식의 유용성,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes,
m1_expr_literal_expression__used_in__m1_expr_evaluate_expression_value,m1_expr_literal_expression,문자를 사용한 식,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_evaluate_expression_value,식의 값 구하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_expr_substitution__used_in__m1_expr_evaluate_expression_value,m1_expr_substitution,대입,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,m1_expr_evaluate_expression_value,식의 값 구하기,중1(교육과정 학년군: 중1-3),변화와 관계,문자의 사용과 식,used_in,same_unit,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes,
